Ch1 Amplitude,Ch2 Amplitude,Cluster
613.293457,1119.87268,1
619.3809,1110.57629,1
623.6867,1024.684,1
672.074,852.5041,1
677.8996,1108.15771,1
700.842346,1027.2135,1
704.1609,1152.55359,1
704.162,1207.42114,1
708.024,1051.621,1
709.7719,945.921,1
709.9218,927.093567,1
711.5718,1026.84521,1
712.341,1003.86426,1
713.0251,1162.05212,1
713.199036,1069.12048,1
713.66626,1080.98865,1
714.2013,1091.3241,1
715.777466,1088.87549,1
715.9821,1104.72131,1
718.547241,1091.01965,1
718.7344,1037.52039,1
718.782166,1072.26636,1
719.675232,1184.61926,1
719.7109,1034.86035,1
720.6827,983.0022,1
722.236633,1067.36792,1
724.684448,949.1364,1
728.049438,1051.38525,1
729.5919,1041.76611,1
730.623657,1027.01477,1
731.9519,1052.21375,1
733.313965,1003.1803,1
733.8007,996.054,1
733.8527,1065.373,1
734.0511,1064.60181,1
734.1567,1003.92096,1
734.9446,1086.54932,1
736.9686,1154.3,1
738.2639,1107.497,1
738.508362,948.607666,1
738.6906,1043.9137,1
739.006531,997.520142,1
739.5008,1053.40869,1
740.150635,1031.03479,1
740.6453,1002.3999,1
740.6987,1029.423,1
740.7971,993.823242,1
741.798,990.7489,1
742.8434,1010.15332,1
743.3074,1022.00922,1
743.3418,1153.131,1
743.4854,986.279236,1
743.573364,1073.37476,1
743.7728,1056.00415,1
743.9066,1092.88757,1
744.8098,1089.70544,1
744.8999,1171.60815,1
745.466,1012.51886,1
746.2722,1053.79858,1
746.292,1011.075,1
746.5636,1083.47815,1
746.614136,1058.08435,1
746.7827,1083.5332,1
747.073547,986.3287,1
747.552856,1141.80188,1
747.8474,962.9594,1
747.987549,1052.49744,1
748.4608,938.8301,1
748.799255,1053.24585,1
749.2017,1233.88562,1
749.359863,1048.73364,1
750.3362,1043.19885,1
750.5318,1041.41418,1
750.8615,1130.02588,1
751.2829,1110.059,1
752.628357,1132.68274,1
752.639,1003.40717,1
752.9828,1107.39734,1
753.128235,1190.56372,1
753.8316,1083.879,1
753.978943,1072.45947,1
754.1953,1147.92761,1
754.5111,993.1917,1
754.8258,1053.03918,1
754.8981,1166.91248,1
756.019531,1070.83923,1
756.052551,1046.69922,1
756.1106,923.652344,1
756.8838,1201.81335,1
757.9305,1061.82642,1
758.352661,964.428955,1
758.602234,1015.59814,1
758.708557,1062.66028,1
760.0853,1122.88318,1
761.9417,1037.175,1
762.3401,1020.12128,1
762.750732,983.3127,1
762.8086,1068.63757,1
763.0918,1054.27087,1
763.26,1112.42871,1
763.2663,985.576355,1
763.324341,1063.00281,1
763.432434,1217.24744,1
763.5584,1064.76111,1
763.6381,1078.431,1
763.9089,1017.88251,1
764.181763,954.043457,1
764.3965,1062.70483,1
764.5538,1227.08826,1
764.6248,1125.83264,1
764.6338,1040.57153,1
764.664368,988.5545,1
764.9211,967.7833,1
765.673035,1014.93713,1
765.733948,1093.83813,1
765.7523,1149.49268,1
766.439453,950.8998,1
766.5779,1080.50854,1
767.180969,995.4176,1
767.3841,1123.30859,1
767.3978,1123.48633,1
767.4348,1168.80139,1
767.5619,1068.663,1
767.7009,1066.96692,1
767.727966,1205.88049,1
768.248352,1021.63928,1
768.446,1122.05908,1
768.782654,1006.39948,1
769.031,1088.971,1
769.1716,1169.95044,1
769.729,1121.81384,1
770.6728,1105.97534,1
770.91394,1053.71094,1
771.28595,1023.20465,1
771.483459,1152.94153,1
771.521362,1013.59546,1
771.731262,962.1115,1
771.7611,1019.21619,1
771.9621,1003.59442,1
772.0609,969.36676,1
772.1681,1065.797,1
772.208252,1108.04053,1
772.2855,926.1911,1
772.3227,1017.6087,1
772.6785,1141.42737,1
772.875366,997.2628,1
772.9832,1053.11218,1
773.0151,1141.72559,1
773.0512,1006.91913,1
773.3602,1027.30371,1
773.613,1038.7218,1
773.693,1018.004,1
773.720154,1077.15588,1
774.0334,1140.90112,1
774.301331,1079.51208,1
774.377441,1124.69751,1
774.455444,1121.93811,1
774.7723,979.568848,1
774.7982,1097.576,1
774.81366,1031.13123,1
774.8809,985.5695,1
775.0947,1065.60083,1
775.4668,1097.1062,1
775.5405,1099.61438,1
776.0459,1167.57227,1
776.361633,1000.09546,1
776.6867,1137.99231,1
776.694031,1073.10046,1
776.738037,976.0222,1
776.899048,1163.01892,1
777.1025,1117.10364,1
777.117859,1027.16992,1
777.120544,1136.21912,1
778.33136,1027.06958,1
778.3725,1039.938,1
778.396851,1074.60962,1
778.7402,948.7819,1
779.3637,1068.85107,1
779.785767,1023.15814,1
779.8205,1112.02563,1
779.8486,1123.5448,1
779.899,1090.34521,1
779.910034,1050.71021,1
779.912354,1144.4281,1
780.288,1168.46851,1
780.368958,1018.61316,1
780.370544,1032.09827,1
780.4477,1086.8064,1
780.5767,1089.21851,1
780.7719,1159.248,1
780.9489,1100.36951,1
780.9838,1014.07556,1
781.1973,1025.4342,1
781.4415,1133.18518,1
781.461,962.8706,1
781.522461,1123.87659,1
781.5651,1042.896,1
781.5971,909.7761,1
781.60376,1033.59326,1
781.774,1123.31726,1
781.8011,1057.20349,1
781.919067,1064.00281,1
781.9526,1027.68286,1
782.2076,1058.10925,1
782.286438,993.7501,1
782.3586,1127.22876,1
782.3839,1018.113,1
782.4086,1094.384,1
782.411438,1009.43805,1
782.526733,1065.59314,1
782.545959,1091.46863,1
782.6128,1010.58765,1
782.761841,1159.98743,1
782.945068,1053.90674,1
784.0622,1016.63715,1
784.4176,890.725769,1
784.591858,992.381,1
784.925,1057.89587,1
785.0057,978.848,1
785.3595,990.0482,1
786.566345,1003.797,1
786.6785,1019.38708,1
786.7336,1168.61,1
786.7801,951.7038,1
787.2799,1208.25525,1
787.3945,1044.97351,1
787.4164,1086.24487,1
787.5358,1014.3186,1
787.6274,971.6927,1
787.660461,1181.06824,1
787.7637,1126.07031,1
787.927856,1103.41418,1
788.0551,958.2711,1
788.3071,1084.52954,1
788.3458,1137.22815,1
788.6677,941.655334,1
788.952148,1076.887,1
789.046,1071.75769,1
789.2763,1043.057,1
789.4868,974.5361,1
789.5054,982.1117,1
789.614136,962.678,1
789.646,1081.19189,1
789.6784,1040.54736,1
789.7006,1062.68481,1
789.886047,1067.82324,1
789.9147,1142.8894,1
789.9722,1101.62952,1
790.0054,1037.25574,1
790.128235,1015.80737,1
790.397,1029.67456,1
790.778137,1071.39307,1
790.9565,1123.72607,1
791.095459,1010.35504,1
791.1171,1053.49353,1
791.1638,1080.30933,1
791.4434,1108.31775,1
791.464539,978.259644,1
791.4673,1071.195,1
791.849365,1079.55432,1
791.9612,1025.20764,1
792.105042,1052.82507,1
792.238,1068.87549,1
792.323853,995.683533,1
792.3433,1018.32495,1
792.6429,1127.08655,1
792.9065,1184.25574,1
793.010742,1001.05054,1
793.3542,1042.00635,1
793.609,992.8067,1
793.7465,1101.45129,1
793.800659,1159.693,1
793.8024,1214.14612,1
794.0076,942.0484,1
794.146545,1045.28955,1
794.2548,1058.61829,1
794.624268,995.3166,1
794.811646,1011.80518,1
794.8759,1007.51929,1
795.0734,1063.36792,1
795.1796,1024.328,1
795.1875,962.1955,1
795.2608,1081.79944,1
795.264954,1093.86194,1
795.3867,1060.47961,1
795.4116,1151.20508,1
795.508545,1045.61646,1
795.6791,1094.12683,1
795.7328,1174.76672,1
795.8662,1034.44446,1
795.8724,1139.74377,1
795.960938,1069.20276,1
796.0265,1019.8089,1
796.0478,912.0089,1
796.497131,1076.21765,1
796.731445,1148.84253,1
796.7544,1062.83533,1
796.7861,1119.55493,1
796.8606,1135.46851,1
796.861633,1087.03784,1
797.0753,1017.59674,1
797.1816,1158.84924,1
797.524,1213.59241,1
797.638367,1163.12231,1
797.695435,1131.53186,1
797.7799,988.5169,1
797.8471,1074.16248,1
797.9361,1016.358,1
798.1444,1187.06958,1
798.4002,1021.69342,1
798.9916,1150.77136,1
799.087,1153.09216,1
799.3385,1103.89563,1
799.6869,1110.91858,1
799.805969,1048.32043,1
799.844849,1173.38867,1
799.8549,1202.54126,1
800.0403,982.867,1
800.1638,1145.1925,1
800.282654,1040.20129,1
800.5873,1097.35388,1
800.714661,1146.92371,1
800.7656,1157.22754,1
801.103,1185.05981,1
801.154358,970.1479,1
801.316467,1117.81519,1
801.6945,1093.06189,1
801.753845,1136.18494,1
801.9064,1110.47876,1
802.082764,1110.21936,1
802.262,1157.33887,1
802.542358,1041.93164,1
802.611267,1048.189,1
802.616455,1143.20142,1
802.662964,1119.16943,1
802.6673,1105.18372,1
802.83905,1131.00513,1
803.0816,1112.23242,1
