Ch1 Amplitude,Ch2 Amplitude,Cluster
1107.9209,1584.99829,4
1347.35132,537.913635,1
1389.41675,627.0115,1
1398.33765,1552.39648,4
1420.39954,678.914368,1
1428.33118,2416.28979,4
1438.27185,644.3861,1
1438.8241,2176.24585,4
1443.4928,690.169,1
1448.15088,672.022156,1
1449.28186,755.4778,1
1457.957,631.0567,1
1458.8645,594.285,1
1461.0481,656.9798,1
1463.22083,715.1626,1
1464.26685,644.7353,1
1467.62927,730.3774,1
1471.899,762.4755,1
1473.53076,654.117065,1
1473.5575,648.492,1
1475.1427,711.338257,1
1476.24463,642.5644,1
1477.42578,736.2235,1
1477.84741,696.2411,1
1478.01428,718.989,1
1478.07483,672.670959,1
1478.60828,679.056458,1
1480.00269,653.3522,1
1480.90381,652.083069,1
1481.14465,681.442,1
1481.62988,695.656,1
1482.59155,614.4113,1
1482.99158,621.013855,1
1483.13,618.4871,1
1483.44336,615.5833,1
1484.00269,642.1758,1
1484.03052,737.9357,1
1484.34875,673.1847,1
1484.9082,641.613037,1
1485.73828,596.793152,1
1486.60876,672.2881,1
1487.22034,664.0277,1
1487.9679,621.3714,1
1488.44055,602.908142,1
1488.506,599.4888,1
1488.64648,704.8737,1
1488.70776,613.414368,1
1488.87573,612.5686,1
1489.10657,706.528259,1
1489.65491,644.472656,1
1489.719,677.5238,1
1489.92407,724.4117,1
1490.23389,635.6789,1
1490.2522,662.0252,1
1490.29541,709.666565,1
1490.37708,608.879,1
1490.80554,658.2011,1
1490.86328,673.860352,1
1490.94055,655.672,1
1491.43945,616.0103,1
1492.58887,747.0549,1
1492.87488,675.3845,1
1492.87854,661.9216,1
1493.01147,638.2473,1
1493.11121,544.125854,1
1493.45691,676.554565,1
1493.9458,1814.881,4
1494.19458,643.097168,1
1494.38477,605.170654,1
1494.89453,707.5812,1
1495.43286,554.3072,1
1495.51025,633.3148,1
1495.713,658.2671,1
1496.69617,678.1211,1
1496.74744,638.4817,1
1496.83325,677.730469,1
1496.98914,666.219055,1
1497.52612,678.336243,1
