Ch1 Amplitude,Ch2 Amplitude,Cluster
784.5396,512.90564,1
825.3684,676.154,1
836.8992,639.846069,1
844.6626,675.7268,1
846.026245,611.342651,1
850.5174,669.895569,1
852.043,624.2304,1
852.642,485.301117,1
865.091248,596.1834,1
866.8998,647.9295,1
867.713867,602.2819,1
869.0221,667.753662,1
869.0934,592.204,1
869.316,637.703857,1
871.025757,600.5976,1
871.5526,731.6808,1
873.0951,635.3795,1
874.6669,625.8249,1
875.812256,694.160461,1
876.201355,518.0729,1
877.726135,490.301422,1
878.2621,625.5093,1
878.9558,605.396545,1
880.2667,694.4374,1
880.685852,569.6566,1
881.7807,668.611267,1
882.026367,690.7779,1
882.1331,596.157654,1
883.560242,651.080566,1
884.760559,572.767639,1
885.344666,667.3594,1
885.7325,529.9465,1
886.4335,566.892151,1
888.3121,668.3478,1
888.3523,726.8832,1
890.6067,620.827759,1
893.1666,676.154663,1
895.902466,615.4344,1
896.0414,634.45636,1
896.042542,679.0616,1
896.292664,671.81134,1
897.493,599.459351,1
897.870239,537.1248,1
898.025452,653.2074,1
898.562134,668.0543,1
898.915,606.7981,1
899.8708,593.29834,1
900.420349,671.1259,1
900.5017,635.4938,1
900.518,645.035034,1
901.284668,633.9076,1
902.0274,717.7968,1
902.050049,590.0606,1
902.913452,667.09906,1
903.40155,591.7212,1
903.634644,608.2666,1
903.673645,582.8673,1
904.0246,652.5771,1
904.1894,603.7982,1
904.3593,706.6912,1
904.542,706.4783,1
904.8244,587.795654,1
904.9667,653.4787,1
904.9725,651.7028,1
905.0429,757.477966,1
905.6385,658.4114,1
905.96344,689.652832,1
905.974854,647.2036,1
907.0635,680.9673,1
907.328369,546.3547,1
907.8869,652.2155,1
907.8894,591.2089,1
908.110962,706.380554,1
908.235962,700.793152,1
908.3125,625.0274,1
908.592346,619.743652,1
909.495667,599.949463,1
909.509338,707.8297,1
909.541748,673.3586,1
910.060852,677.3459,1
910.805542,632.4434,1
911.2481,632.388733,1
911.72644,612.9148,1
912.0412,621.4572,1
912.061951,576.694458,1
912.379761,661.697937,1
912.5012,683.0437,1
912.8315,689.7208,1
913.3134,692.6018,1
913.492432,632.85376,1
913.4997,535.790649,1
913.5987,671.5651,1
913.605164,572.5671,1
914.545,601.794067,1
915.066,648.112854,1
915.152344,618.6562,1
915.1958,713.024963,1
915.347961,623.3785,1
915.578,625.8041,1
915.59,634.493042,1
916.0257,619.973755,1
916.125854,656.2911,1
916.3855,610.995239,1
916.726135,638.924561,1
916.7636,703.7186,1
916.8076,584.9328,1
916.977661,680.832336,1
917.4652,706.634,1
917.505432,627.8875,1
917.794,672.7482,1
917.9149,693.0471,1
918.395447,684.760254,1
919.1992,729.1192,1
919.2409,627.3804,1
920.025,658.9178,1
920.1456,598.368,1
920.9117,645.890869,1
921.2611,648.434753,1
921.4194,653.13324,1
921.4684,600.8359,1
921.985,618.2915,1
922.1021,721.257446,1
922.2607,641.2854,1
922.5558,572.647766,1
922.7756,710.752563,1
923.001953,654.5068,1
923.361267,601.4963,1
923.542358,623.069641,1
923.9191,563.972656,1
923.9284,579.173645,1
924.0428,604.9176,1
924.044861,646.94165,1
924.0801,731.7139,1
924.0889,687.869934,1
924.820251,682.4395,1
925.3502,664.5897,1
925.4199,601.5439,1
925.7763,640.860046,1
925.850342,632.4484,1
926.083557,619.391235,1
926.2658,597.742737,1
926.3573,679.5952,1
926.4429,586.7721,1
926.9649,611.3739,1
927.400757,617.28186,1
927.505249,684.5399,1
927.572144,621.891,1
927.586,643.020142,1
927.6046,645.9012,1
927.65564,636.3253,1
927.7938,639.8241,1
927.8404,597.4234,1
928.0193,679.242249,1
928.2107,599.2644,1
928.283447,665.8681,1
928.6037,662.477539,1
928.6085,561.9414,1
928.901,662.508057,1
928.9613,649.7289,1
929.389038,621.0619,1
929.984253,632.9904,1
930.061157,617.465454,1
930.316467,678.3143,1
930.774963,634.99646,1
930.907166,605.1195,1
931.5156,614.99,1
931.837463,611.0011,1
931.912354,529.6007,1
932.12146,602.162,1
932.5199,582.9854,1
932.6385,606.6542,1
932.697754,625.777161,1
932.8433,642.329834,1
932.8619,586.637451,1
932.9635,663.9253,1
933.496765,713.9916,1
933.5186,613.9031,1
933.7748,537.789,1
933.886841,624.823853,1
934.4579,641.3489,1
934.790161,647.2136,1
935.224548,631.961731,1
935.4802,635.5217,1
935.629944,675.4948,1
935.6428,695.082031,1
935.72644,659.217957,1
935.8067,708.415955,1
936.230835,664.023,1
936.233154,663.983459,1
936.9809,671.1975,1
937.22,658.0359,1
937.283569,617.887756,1
