Ch1 Amplitude,Ch2 Amplitude,Cluster
720.7084,605.7121,1
767.344543,584.418,1
771.0631,601.795837,1
784.0294,501.448853,1
785.828369,560.6097,1
787.2467,557.872253,1
794.829346,580.904846,1
794.8435,646.6626,1
796.958862,612.521362,1
798.935242,647.542358,1
800.187256,512.4268,1
803.3805,511.400146,1
803.6049,555.5244,1
803.9656,559.394043,1
803.9905,514.788757,1
805.766968,586.277649,1
806.032532,539.438,1
809.9097,569.842,1
813.3984,615.517,1
820.4035,550.1048,1
821.308044,610.2115,1
822.438,584.756653,1
822.551758,582.626465,1
822.5627,544.850342,1
822.989136,548.105835,1
823.389832,492.585358,1
824.1751,580.3748,1
824.9915,598.5808,1
827.1451,610.4845,1
827.82,555.955566,1
828.0197,556.981,1
829.467,554.8254,1
829.523132,613.0376,1
831.333435,597.830139,1
831.528259,691.3821,1
832.1512,618.581,1
832.2078,625.7284,1
834.154053,616.1875,1
834.5959,567.7921,1
835.4748,665.5468,1
835.735,472.700073,1
838.467041,601.508545,1
839.0162,458.32193,1
840.2994,643.497131,1
840.9351,571.2353,1
843.8084,628.8531,1
844.63385,590.8085,1
845.66,560.385254,1
846.414,603.3303,1
846.505859,651.946838,1
846.6382,603.0661,1
846.96106,588.8057,1
847.198853,510.7051,1
847.4208,587.761169,1
848.1108,641.2916,1
848.8398,637.2655,1
848.982544,683.7753,1
849.0367,608.550659,1
849.190857,654.9669,1
849.3903,615.2893,1
850.5247,579.0646,1
850.793945,465.5043,1
850.902,578.2483,1
851.6819,462.048676,1
851.8943,575.3987,1
851.978149,592.3489,1
852.860046,618.682251,1
855.1023,651.2122,1
855.323,501.1475,1
855.9156,526.3897,1
856.4133,625.127136,1
857.150757,529.7076,1
857.175659,500.41098,1
857.867065,566.425659,1
858.0784,509.390656,1
858.1722,595.9584,1
858.447632,663.2879,1
858.920532,535.4812,1
859.184753,660.881836,1
859.1868,669.779846,1
859.2368,562.6005,1
859.319031,552.1799,1
859.58905,614.6675,1
860.227051,601.205261,1
860.707764,541.470154,1
861.0638,576.311157,1
861.1791,557.1206,1
862.279053,589.459839,1
