Ch1 Amplitude,Ch2 Amplitude,Cluster
672.907837,561.61,1
680.242432,540.756042,1
690.1329,585.736,1
691.4628,585.00946,1
708.6471,530.360657,1
708.8588,575.760132,1
712.3545,547.5845,1
716.220337,563.9446,1
718.4636,635.417542,1
720.9207,649.9833,1
728.189758,570.287231,1
728.3853,572.6529,1
730.836243,615.1286,1
731.243835,514.9639,1
732.8983,557.762,1
737.873962,528.378,1
740.320862,549.4644,1
741.3853,519.5909,1
741.4934,508.922821,1
742.743347,557.790161,1
743.968,578.5209,1
746.982,528.859741,1
747.3663,570.551,1
748.3768,524.7811,1
748.887146,557.607361,1
749.144836,563.922852,1
749.266846,518.7716,1
749.502869,569.829041,1
750.6964,605.7248,1
751.5489,590.5117,1
751.8365,544.245,1
752.3152,552.5276,1
752.32074,615.188232,1
753.181,513.6467,1
754.313965,597.092346,1
754.3886,572.930847,1
755.357056,609.787048,1
755.4184,525.8374,1
755.778564,554.5446,1
756.662842,560.181,1
756.8494,546.498657,1
757.450439,462.785278,1
759.24,606.415649,1
759.415161,603.7807,1
760.299,549.0653,1
760.3389,636.9817,1
761.6465,489.030334,1
761.927368,594.6215,1
762.179,570.523132,1
762.265869,544.04126,1
762.579651,598.4419,1
762.665649,545.7659,1
762.741,606.10376,1
762.809143,542.6925,1
763.8658,555.623,1
764.0107,551.0832,1
764.2905,548.565552,1
764.400452,574.3983,1
764.524963,562.1797,1
764.6898,611.231262,1
764.949646,532.3103,1
765.2636,561.1881,1
765.8628,547.4495,1
766.1085,527.2354,1
766.5557,550.592041,1
766.7273,559.318848,1
766.9081,522.7029,1
767.017639,570.968933,1
767.070862,544.0878,1
768.313049,619.0577,1
768.4907,565.7236,1
768.7589,546.7915,1
768.7749,481.987671,1
769.241455,540.2575,1
769.3962,530.2192,1
769.936,641.1945,1
770.1276,561.1233,1
770.987061,529.810242,1
771.3469,563.6299,1
771.3702,589.8981,1
771.8257,533.7234,1
772.4869,592.5358,1
772.635437,509.81778,1
772.924,539.0947,1
772.9755,520.3572,1
773.0783,505.70697,1
773.134338,581.8417,1
773.886658,589.4599,1
774.3108,576.3033,1
774.8835,605.8605,1
775.3575,507.249756,1
775.485168,497.244781,1
775.6023,591.8528,1
775.8692,594.3889,1
776.05835,444.88623,1
776.2884,558.0552,1
776.3931,578.6784,1
776.4808,514.307,1
776.50415,507.333557,1
776.5599,487.211884,1
776.8198,613.4421,1
777.107,550.485046,1
777.3891,601.436157,1
777.8978,528.418,1
777.992859,459.972321,1
778.0938,608.8995,1
778.415,540.9971,1
778.5285,541.5172,1
778.8009,611.5653,1
779.267761,513.607056,1
779.332764,549.0889,1
779.370544,513.3372,1
780.0552,560.805542,1
780.3535,550.7902,1
780.478149,597.1354,1
780.6704,525.9703,1
780.7249,605.0232,1
780.7258,591.653564,1
780.7547,573.3155,1
781.02124,535.7302,1
781.0234,528.6624,1
781.0461,542.1562,1
781.07605,593.225342,1
781.2579,523.7468,1
781.6607,567.2719,1
781.845154,539.1291,1
781.878845,507.693756,1
782.0506,596.1126,1
782.104065,527.6614,1
782.180664,492.825317,1
782.4581,584.2485,1
782.67926,551.3861,1
782.9775,612.770935,1
783.184265,546.225037,1
783.4231,553.3763,1
783.4522,520.182861,1
783.6098,557.0658,1
783.7189,527.2774,1
783.7627,566.7672,1
783.897,488.435,1
783.9749,524.1715,1
784.575867,579.288269,1
785.0481,557.276733,1
785.119,606.7597,1
785.193542,542.116333,1
785.298,588.1061,1
785.338867,582.880554,1
785.382263,576.948242,1
785.8508,537.427063,1
785.9153,587.3092,1
786.130432,537.4496,1
786.2739,559.8358,1
786.532959,569.7281,1
786.6441,517.4866,1
786.824646,610.2417,1
786.8361,539.8805,1
786.8461,530.2449,1
786.9546,554.3737,1
786.987366,540.594,1
787.71405,541.088135,1
788.0377,590.881836,1
788.0847,595.67926,1
788.218,548.7221,1
788.276245,587.0875,1
788.5668,561.9734,1
788.889038,525.4068,1
788.920349,575.9516,1
789.4492,609.601257,1
789.4515,566.3831,1
789.4978,570.6438,1
789.523254,544.9008,1
789.667847,554.427246,1
789.7919,564.2698,1
789.9134,557.342041,1
790.253967,562.3238,1
790.6713,583.7588,1
790.6907,556.805237,1
790.905762,583.786133,1
791.261963,574.48114,1
791.326233,581.8589,1
791.488953,556.990662,1
791.491455,522.448242,1
791.4978,545.3962,1
791.4996,559.702759,1
792.4823,547.9033,1
792.539,515.318665,1
