Ch1 Amplitude,Ch2 Amplitude,Cluster
583.2434,1011.32758,1
597.384,980.1807,1
615.7266,1042.17957,1
624.6933,889.9093,1
631.83606,1103.50073,1
642.5283,813.2177,1
642.746643,1040.92432,1
642.9143,1059.968,1
646.858765,1051.97791,1
648.41626,1084.85925,1
651.4941,1075.31274,1
652.5365,1026.48767,1
652.740051,1025.793,1
653.1912,894.098267,1
653.5087,970.57196,1
656.3914,1102.59033,1
658.9697,1031.7533,1
660.127747,814.0426,1
660.3136,1098.0614,1
661.659546,980.9008,1
662.0959,907.5411,1
662.891968,1098.39258,1
663.2232,937.9646,1
664.2426,1060.2926,1
665.803467,1158.61926,1
665.989563,884.909,1
666.1593,1062.282,1
667.556763,1146.40576,1
668.5277,875.9806,1
668.86145,1105.86047,1
668.96405,914.909241,1
669.3198,1170.09192,1
670.2907,937.7417,1
670.725464,995.4543,1
673.102539,909.4334,1
673.4044,942.370056,1
674.5443,1080.62817,1
675.4504,1018.85754,1
675.793762,1035.02478,1
675.8885,997.266541,1
676.482056,991.690063,1
676.8017,930.266846,1
676.933533,874.6447,1
676.9673,996.018738,1
677.041443,1086.341,1
677.057068,1059.15771,1
677.339,986.4686,1
678.749756,1061.02539,1
679.2495,1041.04431,1
679.2675,1037.458,1
679.3506,1027.76563,1
680.2222,1072.4668,1
680.8198,969.525269,1
680.880249,907.907,1
681.4087,1039.42957,1
681.564758,995.911743,1
681.9653,1080.60645,1
682.242432,1042.89551,1
682.5322,997.9878,1
682.545654,961.842651,1
682.6481,988.1578,1
682.755,989.5257,1
683.1497,1073.65942,1
683.6208,934.098,1
683.7262,1012.74976,1
683.7826,997.8047,1
683.817749,1117.26868,1
684.0016,1005.40833,1
684.6209,953.3383,1
684.639648,1108.78357,1
684.845642,984.287354,1
685.140442,909.484558,1
685.2783,928.6694,1
685.4158,940.5048,1
685.5573,1045.56555,1
686.0527,972.4373,1
686.340454,1105.51062,1
686.4503,978.5114,1
686.4911,1045.702,1
687.632935,1069.79675,1
687.904846,984.6319,1
688.1331,931.3016,1
688.3389,990.4687,1
688.7624,983.710754,1
688.8832,1070.10986,1
689.5631,954.0704,1
689.9223,1031.33313,1
689.9512,1063.76648,1
690.589,954.8316,1
690.669861,1006.87909,1
690.7056,892.4285,1
691.2289,1001.8786,1
691.442566,983.177368,1
691.743835,1042.51233,1
691.8309,1053.57,1
691.842651,1103.07532,1
692.411,876.114868,1
692.6834,981.5279,1
692.894165,1029.647,1
693.2887,900.301331,1
694.0042,1074.5426,1
694.345947,1096.7,1
694.4187,1014.55341,1
694.8003,847.3809,1
695.1522,880.2718,1
695.215,1074.96838,1
695.2948,1102.15356,1
695.387939,953.401855,1
695.404541,1058.172,1
695.7868,1009.61127,1
695.8132,1048.80786,1
695.9949,990.062744,1
696.0228,1048.37512,1
696.5343,965.59314,1
696.584,1054.24841,1
697.0757,1103.42761,1
697.408752,1006.25873,1
698.532043,891.5629,1
698.845947,1093.2052,1
698.8752,900.593262,1
699.164551,1047.22986,1
699.176147,983.023,1
699.2873,1061.93164,1
699.6101,1089.53821,1
699.6817,1025.86938,1
699.922363,1038.49475,1
700.752258,1013.05481,1
700.9399,1006.0683,1
700.946,1118.14673,1
701.107666,1078.12891,1
701.6188,976.2305,1
701.6716,1074.29309,1
701.7595,994.5219,1
701.9377,1117.78162,1
702.3153,964.9894,1
702.3565,921.905334,1
702.499634,887.715,1
702.590759,1004.56537,1
702.7175,1092.88293,1
702.9466,1099.143,1
703.0711,1060.46436,1
703.1024,1052.05823,1
703.185059,1019.419,1
703.281067,1048.36792,1
703.3499,1054.11035,1
703.4568,970.7891,1
703.5008,995.194153,1
703.5252,1065.303,1
703.7788,1033.3855,1
703.8695,1037.3772,1
704.3546,993.8791,1
704.542236,903.258,1
704.7201,1026.83313,1
704.7251,857.6754,1
704.7265,965.1888,1
704.9759,997.135864,1
704.9849,1000.67261,1
705.096252,1068.05444,1
705.1372,1019.99756,1
706.2052,999.57074,1
706.3922,1101.03662,1
706.7232,1053.84961,1
706.7923,1016.11365,1
706.8687,1006.93433,1
706.904,948.2747,1
707.0458,984.9782,1
707.142151,987.563965,1
707.1488,1092.70044,1
707.1525,1130.90808,1
707.7065,1105.56921,1
707.752563,1011.15466,1
707.8288,1072.13721,1
707.8624,936.1286,1
707.8807,884.825439,1
707.955444,1020.44519,1
708.050842,1077.82886,1
708.072,928.587,1
708.2796,919.619568,1
708.4512,1048.39661,1
708.466553,1096.2196,1
709.13385,1083.6626,1
709.465637,1046.83789,1
709.5237,1047.2511,1
709.6508,947.874146,1
709.730957,969.515259,1
709.790039,1100.73828,1
709.7985,1004.256,1
710.113037,1115.72974,1
710.127258,1067.95264,1
710.3862,997.3701,1
710.4786,1064.54468,1
710.513,1037.79028,1
710.5281,1050.8717,1
710.5359,912.603149,1
710.550964,963.0271,1
710.782,1110.12024,1
710.9653,1046.43433,1
711.0124,805.1236,1
711.025,1061.38928,1
711.149,1125.39551,1
711.3043,1043.72913,1
711.380432,1049.90845,1
711.7901,961.279663,1
711.915,1150.17407,1
712.1291,878.101135,1
712.2518,1130.00891,1
712.3611,1110.01245,1
712.530457,1022.69757,1
712.6856,973.654236,1
712.837952,1079.46521,1
713.028,1092.10425,1
713.040833,1062.65369,1
713.0551,988.0365,1
713.0672,1060.18079,1
713.222839,1106.19092,1
713.7512,1100.83081,1
713.7838,1117.24133,1
714.0216,1164.69434,1
714.1478,985.7048,1
714.3209,1078.75708,1
714.340637,1000.75226,1
714.4795,1088.80542,1
714.5414,897.7151,1
714.6572,1110.44043,1
714.8022,1079.01245,1
714.8035,996.7147,1
714.8665,1077.49207,1
714.9205,1054.62769,1
715.0665,975.8741,1
715.079,1035.96472,1
715.0994,993.184265,1
715.1975,994.351868,1
715.2687,1016.558,1
715.2732,1007.70123,1
715.3614,1004.381,1
715.488464,1043.95618,1
715.801331,1124.25928,1
715.878052,974.6325,1
715.958069,1042.96741,1
715.9739,981.146362,1
716.0097,1008.54248,1
716.098,1065.62866,1
716.161743,1048.849,1
716.292542,1028.71326,1
716.359131,1008.54474,1
716.3775,1061.926,1
716.4035,906.0325,1
716.5122,1000.58325,1
716.5519,1078.68347,1
716.6623,1079.872,1
716.6901,1088.34,1
716.795044,1069.41431,1
716.8069,991.2017,1
716.8533,970.5436,1
716.859,1000.97516,1
717.0776,1088.20715,1
717.117249,1007.14166,1
717.249268,1020.7915,1
717.3931,951.6998,1
717.45874,949.9846,1
717.798,953.0701,1
717.802063,1132.35889,1
718.3023,1074.31812,1
718.382446,986.3818,1
718.3971,980.5764,1
718.4695,1012.565,1
718.548645,907.4038,1
718.551331,1082.42773,1
719.0837,986.9994,1
719.1511,1058.2522,1
719.162537,1009.7572,1
719.272339,1009.49548,1
719.4281,1052.98572,1
719.5048,1109.52759,1
719.5411,1048.39954,1
719.6789,987.8005,1
719.7864,1089.337,1
719.7932,1112.80176,1
719.849365,1089.19531,1
719.925964,934.2847,1
720.025146,1019.5506,1
720.164,1012.47449,1
720.2096,914.5756,1
720.642944,1044.5708,1
720.8567,1061.74146,1
720.9555,1087.14014,1
721.136169,1092.31189,1
721.208862,1112.299,1
721.222351,992.566345,1
721.230042,1086.27112,1
721.527466,1068.63062,1
721.663269,1010.08221,1
721.6655,1039.781,1
721.7715,914.934753,1
721.841858,1035.20483,1
721.853455,1020.44543,1
722.024841,1006.83716,1
722.2479,1039.66211,1
722.3729,1035.91089,1
722.780457,1044.96118,1
722.7811,1052.46155,1
722.7915,1143.18445,1
723.191345,1038.75977,1
723.2221,1089.48364,1
723.4716,1050.23828,1
723.484253,1020.3269,1
723.53186,1042.62134,1
723.5736,1051.56506,1
723.594543,961.253235,1
723.6314,1084.65479,1
723.632263,1023.99359,1
723.716553,1103.53394,1
723.931763,959.373657,1
723.940735,1060.84424,1
724.050354,1084.66,1
724.0574,985.0847,1
724.2952,1021.85522,1
724.31665,1078.15857,1
724.422852,1073.393,1
724.4833,944.946533,1
724.4926,1149.55945,1
724.682861,1033.53125,1
724.687256,1057.0166,1
724.7344,1000.85059,1
724.8011,961.1201,1
724.820862,1142.27234,1
724.920959,991.321167,1
724.931458,1104.07336,1
725.049255,1050.7251,1
725.1727,1068.57642,1
725.231934,1024.83545,1
725.272644,1112.5614,1
725.335632,988.2664,1
725.4401,1005.96478,1
725.452759,1047.3092,1
725.5423,1074.4718,1
725.5525,969.942932,1
725.566956,1077.73,1
725.5811,1014.9668,1
725.6844,1002.14392,1
725.776367,1020.16986,1
725.811462,959.1786,1
725.8683,1079.4519,1
726.045959,964.2385,1
