Ch1 Amplitude,Ch2 Amplitude,Cluster
475.924622,522.2943,1
539.2126,569.1325,1
548.3879,552.595764,1
556.399,621.8967,1
585.6688,516.58844,1
593.4824,493.05014,1
593.8017,547.756165,1
594.908447,515.2031,1
595.200439,482.6198,1
596.4762,559.9567,1
596.5342,590.116,1
597.938965,570.3483,1
599.257751,522.9326,1
600.167358,569.4688,1
600.7789,587.8616,1
601.957458,487.360077,1
602.24646,541.501648,1
603.9535,609.268,1
609.2469,509.991425,1
612.096436,501.048157,1
613.829956,612.7616,1
615.6065,540.712646,1
620.518555,667.1702,1
623.046753,517.4257,1
623.6117,630.739563,1
623.7858,508.766418,1
624.0833,530.981934,1
624.11145,507.58316,1
624.724854,520.4411,1
626.679565,568.6267,1
627.1997,576.229736,1
628.162,536.835938,1
629.5311,472.468872,1
630.3689,432.998138,1
631.041443,601.8303,1
631.5503,556.971,1
631.5685,590.292358,1
632.053955,508.868927,1
632.263,503.830017,1
634.888855,526.55835,1
635.1534,523.8621,1
635.598755,499.697,1
635.709839,548.579,1
636.025,544.027649,1
639.5109,511.505585,1
639.5713,565.475952,1
639.7684,513.9004,1
639.832642,453.0831,1
639.832764,591.415,1
640.145752,514.3022,1
641.129639,592.6727,1
641.701965,518.27356,1
642.396,516.4772,1
642.9078,476.876251,1
644.388367,525.462646,1
644.657532,604.5048,1
644.728638,527.249756,1
645.44104,547.4385,1
645.966248,559.93396,1
646.156555,581.091064,1
646.4007,548.930847,1
648.2624,572.53595,1
648.3928,543.742859,1
648.9544,559.319458,1
649.162231,513.018,1
649.3408,505.166443,1
649.44574,492.917847,1
649.4912,501.801147,1
649.609436,470.283142,1
649.801453,539.1921,1
650.154053,610.7839,1
650.2426,441.409637,1
650.4394,643.144653,1
651.183838,531.5139,1
651.210754,547.9061,1
651.6755,493.651245,1
651.854553,570.9286,1
652.0162,574.272644,1
652.406067,590.8775,1
653.087158,535.205566,1
654.1834,580.863953,1
654.1911,495.3242,1
654.4091,499.162567,1
654.839661,536.800537,1
654.981,516.3288,1
655.164856,456.311127,1
655.7443,601.559753,1
655.9826,587.9445,1
656.3164,580.793762,1
656.615,569.7063,1
656.784546,558.8731,1
656.8371,540.1798,1
656.9239,464.28653,1
657.024048,579.8627,1
658.337158,547.775146,1
658.467,558.0754,1
658.5727,481.849854,1
658.607239,535.9661,1
658.6494,582.2515,1
658.9263,550.7449,1
659.426758,488.825836,1
659.5507,526.3066,1
659.6804,518.0327,1
659.9483,606.8156,1
660.591064,557.0201,1
660.6944,463.866943,1
661.539246,564.828735,1
661.5519,563.1052,1
661.710754,589.442261,1
661.747,663.478333,1
661.9987,491.818085,1
662.312561,605.4922,1
662.7117,626.681641,1
662.753052,520.1976,1
662.7958,626.215149,1
663.165649,679.120667,1
663.226135,529.5838,1
663.260864,470.620544,1
663.3704,523.1662,1
663.406555,562.0901,1
663.5362,487.499756,1
663.554443,418.9014,1
663.7362,529.087952,1
663.8223,591.9252,1
664.2291,617.135864,1
664.3295,465.3605,1
664.3732,493.994,1
664.7016,541.802856,1
665.2091,605.9336,1
665.295,498.631378,1
