Ch1 Amplitude,Ch2 Amplitude,Cluster
329.9008,1789.12268,1
374.225677,625.9573,1
382.74704,591.942261,1
386.238159,559.3447,1
400.445068,578.439758,1
401.598572,653.3846,1
406.078125,574.718262,1
406.418152,659.3102,1
407.2287,577.215454,1
408.71994,613.2083,1
417.460266,646.158,1
418.766754,574.9792,1
419.060669,521.791748,1
422.200165,607.8551,1
423.3473,568.8396,1
423.6092,543.6086,1
428.3041,584.4504,1
432.666443,661.3785,1
432.955444,621.293152,1
437.216461,669.6887,1
437.810516,586.272339,1
441.317444,559.466736,1
441.3371,561.1569,1
444.6564,620.4647,1
444.8129,595.1952,1
444.822662,640.8189,1
445.490967,626.3511,1
445.5449,515.4895,1
445.8909,611.068665,1
446.633728,569.833435,1
447.902985,594.889343,1
448.8449,557.2265,1
449.093079,506.086853,1
449.543884,564.885132,1
449.5826,578.1629,1
449.627655,628.7211,1
449.8094,621.8334,1
449.909,616.134766,1
450.465332,587.8046,1
450.644623,612.822,1
451.7974,578.554,1
452.051056,604.837036,1
452.554382,455.632568,1
452.9117,664.082764,1
452.931763,603.0607,1
454.5622,580.7434,1
454.7066,556.2854,1
455.312683,588.836365,1
456.634216,649.6422,1
456.652557,662.502563,1
456.8872,572.8974,1
457.0631,617.6225,1
457.358459,579.704346,1
457.5001,602.8399,1
457.9415,617.286,1
458.044342,605.1962,1
458.37146,652.142456,1
458.884827,534.38,1
459.394531,617.185242,1
459.5102,588.5703,1
459.692383,562.712036,1
460.396576,591.34375,1
460.681854,617.7247,1
460.682861,604.812866,1
461.575226,654.0309,1
461.7026,681.3388,1
462.619324,606.0224,1
462.849121,546.325134,1
462.876648,537.750854,1
462.9001,616.3423,1
463.008362,614.567749,1
463.137756,627.0083,1
463.6411,595.292847,1
463.7477,620.7446,1
463.797119,554.809937,1
463.95285,601.9573,1
464.040558,608.605,1
464.306122,572.141052,1
464.446655,618.0346,1
464.479767,593.970459,1
464.535156,591.5839,1
464.728973,561.9916,1
464.831757,436.977356,1
465.093628,624.0492,1
465.2888,649.0904,1
465.4713,554.790039,1
465.9372,541.453064,1
466.148,659.078857,1
466.447449,573.6639,1
466.46994,698.7342,1
466.8225,616.12854,1
467.1453,581.560364,1
467.296234,639.458069,1
467.372467,614.557861,1
467.536163,593.226868,1
467.720367,630.8071,1
468.059662,580.7413,1
468.195435,574.8672,1
468.210327,567.554,1
468.4876,612.6614,1
468.490784,605.8855,1
468.5345,630.374756,1
468.5774,619.157532,1
468.8931,515.8942,1
469.0849,617.9583,1
469.179047,600.397034,1
469.3081,594.8211,1
469.338348,557.566956,1
469.4223,622.4017,1
469.5891,601.5,1
469.708923,536.0913,1
469.7379,600.011658,1
469.845245,605.2814,1
469.966522,623.188965,1
470.122833,561.9098,1
470.402283,544.058655,1
470.5447,622.492432,1
470.635834,654.539368,1
470.6468,624.858154,1
470.6631,619.1224,1
470.7372,595.6732,1
471.0505,660.578735,1
471.088562,671.8301,1
471.150848,595.8563,1
471.230164,686.410767,1
471.4162,588.80304,1
471.439636,577.3852,1
471.5546,609.067566,1
471.572,559.7566,1
471.57373,559.0346,1
471.5761,535.494141,1
471.613617,597.975159,1
471.616241,677.829041,1
471.6718,625.428955,1
471.6815,595.909241,1
471.894867,593.100464,1
471.91684,621.786133,1
472.008575,594.3881,1
472.105743,611.2456,1
472.170166,569.7806,1
472.384,550.200134,1
472.465942,632.945862,1
472.640076,605.50354,1
472.699432,568.0322,1
472.706848,574.3693,1
472.717377,545.002869,1
472.9343,608.4007,1
472.954224,559.4878,1
472.9643,623.6616,1
473.0728,681.0543,1
473.122772,571.146667,1
473.1805,578.05835,1
473.277,609.1581,1
473.344025,594.3758,1
473.370117,580.806,1
473.432526,562.9239,1
473.459625,603.391,1
473.563568,558.1465,1
473.6138,565.2887,1
473.746552,618.9317,1
473.894867,613.3917,1
473.909119,624.753235,1
473.926178,608.098755,1
474.0319,612.4153,1
474.049835,557.044067,1
474.4403,596.791,1
474.508362,589.252747,1
474.6191,649.266,1
474.7811,569.1315,1
474.7869,537.6719,1
474.804962,622.6295,1
474.893768,630.44696,1
474.926239,647.0735,1
475.192078,623.712463,1
475.4267,619.3978,1
475.4546,612.3104,1
475.468,582.919067,1
475.468842,601.9067,1
475.51886,581.1077,1
475.572266,566.3943,1
475.581421,519.108032,1
475.582672,609.1564,1
475.631439,557.0314,1
475.6547,613.013855,1
475.654877,594.1078,1
475.754639,599.9596,1
475.845459,610.0903,1
475.927155,522.848267,1
475.983459,614.0667,1
475.998474,590.6163,1
476.0022,643.9365,1
476.016022,585.928,1
476.106873,601.1274,1
476.168152,548.8936,1
476.171967,650.2425,1
476.223663,615.306763,1
476.27832,586.0567,1
476.324738,583.6773,1
476.4246,594.2555,1
476.530457,609.200134,1
476.611969,584.70575,1
476.629639,569.4088,1
476.647675,610.157959,1
476.690063,667.6748,1
476.7881,531.7829,1
476.878937,611.7591,1
476.8793,593.9543,1
477.0298,643.5542,1
477.1143,538.727661,1
477.147827,564.3248,1
477.27005,559.2621,1
477.3127,559.235,1
477.34198,638.2865,1
477.891357,583.7735,1
477.951752,581.6641,1
478.0141,661.6449,1
478.026184,556.1589,1
478.045837,609.169,1
478.149841,582.99054,1
478.152252,668.066345,1
478.195831,604.0744,1
478.459717,586.341553,1
478.506958,652.334839,1
478.647522,660.118469,1
478.794281,625.0872,1
478.84787,627.872742,1
