Ch1 Amplitude,Ch2 Amplitude,Cluster
91.31597,741.7682,1
92.06692,820.7867,1
94.5352249,621.8484,1
105.782539,573.5747,1
107.686684,758.5951,1
112.528893,850.584045,1
112.841713,675.158,1
116.769005,817.552856,1
118.71225,966.1651,1
119.861877,675.848145,1
120.063637,827.4999,1
121.131218,820.449646,1
121.983078,781.957153,1
122.286736,888.015137,1
122.747787,469.12796,1
122.83609,811.6907,1
122.975288,802.030457,1
123.73407,966.751831,1
126.252625,807.7411,1
126.49353,450.3535,1
128.214355,750.504639,1
130.271362,863.7572,1
132.268341,775.7284,1
132.3431,766.452637,1
133.344666,908.9724,1
133.785736,623.7319,1
134.1802,806.7305,1
134.904816,895.4947,1
136.643723,1041.84033,1
137.228271,775.20636,1
138.293335,791.5036,1
138.673065,813.7923,1
138.770248,754.5473,1
139.544113,772.002563,1
142.94191,767.018433,1
143.483246,869.2774,1
144.493988,788.947937,1
144.75029,833.3614,1
145.425,843.5517,1
145.496521,761.6439,1
145.993561,1059.543,1
146.0174,893.272766,1
146.090332,1070.36829,1
147.4499,765.3064,1
148.3107,953.542664,1
149.999664,833.63446,1
150.607849,799.0915,1
150.974731,781.7492,1
152.8962,671.357056,1
154.120911,830.7453,1
155.6961,1087.25586,1
155.829987,810.8137,1
156.402512,1017.94543,1
156.612335,719.673,1
157.130966,812.2719,1
157.537277,894.712463,1
158.482574,847.1524,1
159.557236,858.195862,1
159.933945,904.0736,1
160.9886,823.622253,1
161.610046,792.361,1
163.201782,705.4341,1
163.941666,815.3526,1
164.076141,709.6583,1
164.186676,800.8785,1
165.606934,806.9973,1
165.954391,820.6531,1
166.563339,867.031433,1
166.603333,783.2369,1
166.7866,816.781738,1
168.191879,798.002869,1
168.368546,865.107239,1
168.68277,858.3033,1
169.042526,1049.54321,1
172.169113,842.316956,1
172.760468,935.4227,1
173.596939,782.424133,1
174.573441,665.442444,1
174.667557,804.9262,1
174.9329,781.2516,1
174.973389,715.155457,1
175.354675,767.5751,1
175.534821,885.7247,1
176.554276,945.8043,1
177.654312,776.4053,1
178.488892,731.1098,1
179.048218,1142.38684,1
179.497208,694.0782,1
179.738831,706.9644,1
179.868164,882.2121,1
181.125122,888.588745,1
181.591171,644.5599,1
181.985855,829.0204,1
182.6153,370.5496,1
183.4834,361.488373,1
183.952988,1095.26184,1
184.75827,849.8818,1
184.825378,962.601135,1
185.37265,737.51416,1
185.6668,871.767639,1
185.90239,1001.12537,1
186.019592,739.3369,1
186.220291,1109.68909,1
186.407,754.750549,1
186.849884,753.963562,1
187.553,987.229065,1
187.623535,815.814148,1
187.68129,794.584,1
188.577438,737.8337,1
188.608475,1037.6698,1
189.131561,870.329651,1
189.345947,984.1723,1
189.481537,986.8459,1
191.814926,808.6451,1
192.233521,844.63324,1
193.2653,1024.44507,1
193.339722,774.7884,1
193.737122,864.3399,1
194.236557,952.8144,1
194.567474,1110.22546,1
194.775833,796.6177,1
196.41481,1185.20959,1
196.4555,941.755432,1
196.458069,778.4274,1
196.7383,877.2497,1
197.148224,409.8086,1
197.739822,876.4545,1
198.391327,727.6665,1
199.846451,1221.64233,1
199.8612,1041.7168,1
200.982285,477.575378,1
201.439209,926.00116,1
201.923843,956.3438,1
201.9494,1083.2688,1
204.47374,828.9969,1
204.604874,494.849579,1
204.851547,1000.66724,1
207.408829,710.4336,1
208.888718,481.78186,1
209.393585,912.3818,1
210.559082,419.15213,1
210.835266,710.799,1
210.91925,992.5038,1
211.51503,941.119446,1
211.8158,945.0428,1
212.509262,676.6034,1
212.872437,1023.41528,1
213.584366,435.980774,1
215.359436,471.852936,1
216.333344,874.6511,1
216.695663,437.282135,1
216.757477,1027.21289,1
217.664474,1027.80054,1
217.691544,351.063873,1
218.544769,378.405182,1
218.8289,947.8175,1
219.601669,727.14624,1
220.236633,432.611,1
221.179672,1039.12683,1
221.868942,499.468048,1
221.931976,386.131622,1
222.38736,371.2412,1
223.01712,841.7702,1
223.766281,410.5504,1
224.552414,1049.75513,1
225.001892,776.6115,1
225.121185,492.809052,1
225.417145,396.574524,1
225.50441,1018.09119,1
226.092148,480.221161,1
226.29187,403.2185,1
227.320358,524.5988,1
227.606461,394.452667,1
227.8545,447.031464,1
228.081238,451.9016,1
228.2981,484.145569,1
229.596527,1101.83667,1
232.262421,449.231964,1
232.387833,427.696259,1
232.826813,421.773621,1
233.047058,451.662659,1
233.62056,414.307526,1
233.784988,447.0029,1
233.823715,401.171143,1
234.071228,493.1975,1
234.363754,465.6116,1
234.5315,314.188629,1
235.2183,545.278564,1
235.573959,419.195679,1
235.7645,457.1629,1
236.31488,359.1031,1
236.33551,509.317474,1
236.585358,430.458862,1
236.680237,499.14978,1
237.152985,1250.96289,1
238.18895,464.080627,1
238.4757,453.578979,1
238.6325,500.618561,1
238.783951,475.400818,1
238.929916,1079.22766,1
239.301163,1228.877,1
240.788452,413.1158,1
241.5142,1183.32007,1
241.601761,421.0803,1
242.359055,508.8505,1
242.460052,469.602081,1
242.575958,405.5284,1
242.86232,462.00412,1
243.996582,458.057159,1
245.33638,361.93103,1
245.406052,440.665253,1
245.4482,418.186127,1
245.759277,416.503662,1
245.918854,493.3148,1
246.011078,496.762268,1
246.053436,437.5956,1
246.22052,434.596344,1
246.648941,480.386566,1
247.303085,1323.4696,1
247.534027,442.2508,1
247.773163,464.7977,1
247.9297,445.0271,1
248.36264,442.2637,1
248.420792,463.7455,1
