Ch1 Amplitude,Ch2 Amplitude,Cluster
661.155762,542.0869,1
668.062439,518.725647,1
672.482544,560.811157,1
678.723145,436.423859,1
689.4121,549.865356,1
693.556946,614.032654,1
696.255737,518.3463,1
698.9211,513.665649,1
699.387146,567.443542,1
708.3756,559.009155,1
712.608643,539.261169,1
712.917664,589.11676,1
718.708252,536.4294,1
723.1191,478.9943,1
725.9886,608.754944,1
726.7906,563.789856,1
727.8452,651.8343,1
730.4314,467.874817,1
731.513062,565.703857,1
731.9847,521.698364,1
733.010437,521.2475,1
733.834351,583.9327,1
734.9693,516.541931,1
735.7223,536.544434,1
736.1356,545.4948,1
736.465,513.100464,1
737.431335,599.1,1
738.038,528.5114,1
739.4074,483.706116,1
739.4625,548.707947,1
741.2669,562.989868,1
742.42395,602.576965,1
742.947266,627.9299,1
743.065,586.923157,1
743.0902,597.5097,1
744.8485,544.316833,1
744.868042,555.4241,1
744.9197,519.9052,1
746.2261,517.2614,1
746.3575,538.962952,1
746.524536,511.57605,1
747.426758,478.4311,1
747.5159,551.270935,1
748.431946,554.9962,1
749.370056,570.932251,1
749.4937,533.784668,1
750.4084,545.251,1
750.4496,489.2934,1
750.5672,508.2192,1
751.2914,538.454651,1
751.878052,604.78,1
752.4068,549.7073,1
752.525146,517.8497,1
752.674561,555.7442,1
752.6816,509.58432,1
753.2273,516.5623,1
753.2951,477.331879,1
753.3131,532.368042,1
754.2741,498.458679,1
755.2097,500.586456,1
755.660461,517.5388,1
755.8019,616.2477,1
756.247253,524.297668,1
756.71344,557.922852,1
756.8608,587.527466,1
757.10376,612.2417,1
757.6347,517.298767,1
757.9546,624.675,1
758.62915,546.6986,1
759.01886,540.328552,1
759.354553,447.45285,1
759.404,554.2738,1
760.461731,541.185669,1
761.203857,536.451355,1
761.291565,480.027771,1
761.2921,555.6137,1
761.347961,598.902344,1
762.006531,466.3791,1
762.042847,555.4074,1
762.6196,557.2527,1
763.375549,579.741455,1
763.4249,491.39325,1
764.4204,485.4616,1
764.778442,571.672546,1
764.8564,543.22644,1
765.0508,414.09024,1
765.5129,561.837036,1
765.764465,574.2313,1
766.1718,524.377136,1
766.2604,530.8878,1
766.6724,550.526062,1
766.8139,588.6474,1
767.410645,485.497925,1
767.752258,545.8301,1
768.423645,524.6663,1
768.700134,509.276062,1
768.7449,550.4117,1
768.8818,601.2305,1
769.5978,501.617828,1
769.919067,510.313873,1
770.1456,581.131958,1
770.254639,598.927,1
770.5707,589.6212,1
770.6681,583.5472,1
770.772156,593.899658,1
770.981567,509.879578,1
771.378967,538.5193,1
771.485046,566.9666,1
772.2418,534.8357,1
772.268066,565.1796,1
772.639,577.265564,1
772.872742,566.7557,1
773.112366,507.054718,1
773.332947,593.7072,1
773.36,596.7241,1
773.4556,550.2637,1
773.6149,568.416748,1
773.7259,569.0928,1
774.046631,512.3614,1
774.0818,546.078857,1
774.097,559.504456,1
774.131165,523.474243,1
774.198059,541.904968,1
774.2389,547.513062,1
774.5421,576.622437,1
774.763855,563.7065,1
774.7886,478.5487,1
774.882935,527.1635,1
774.910339,502.070618,1
775.4112,526.1601,1
776.101746,593.33075,1
776.204,607.4208,1
776.4615,570.549133,1
776.4957,564.50885,1
776.512,542.277344,1
777.036438,596.4981,1
777.0581,532.027466,1
777.4396,575.376831,1
777.5932,493.511047,1
777.7304,651.0942,1
777.7978,563.962036,1
777.838562,639.1005,1
777.9829,563.953369,1
778.0266,520.958862,1
778.0655,523.463562,1
778.1678,612.421753,1
778.300537,623.9012,1
778.799866,536.012756,1
779.4368,585.565,1
779.543945,639.192139,1
779.6216,504.6795,1
780.064,570.1852,1
780.1563,544.4122,1
780.8838,587.470337,1
781.1575,478.7343,1
781.4621,606.434753,1
781.6503,562.7768,1
781.756653,584.014343,1
781.862549,508.559937,1
782.178833,585.5275,1
782.4487,602.814758,1
782.7039,569.624,1
782.8794,570.830261,1
783.1397,527.7643,1
783.329468,566.2189,1
783.392334,671.29126,1
783.392639,500.689819,1
783.4955,506.479858,1
783.6112,535.2914,1
784.001038,567.681335,1
784.089966,501.642334,1
784.0924,555.5183,1
784.3342,535.7052,1
784.4589,511.947,1
784.501343,473.998169,1
784.696533,542.8777,1
784.715454,469.3849,1
784.799866,491.669556,1
784.858459,529.2199,1
784.93,510.869873,1
785.275,509.803833,1
786.1575,561.016541,1
786.3308,506.333618,1
786.4579,530.511047,1
786.529541,557.5648,1
787.1015,523.444458,1
787.109253,570.4269,1
787.2087,579.2138,1
787.3909,584.383545,1
787.3924,539.6251,1
787.693,579.199646,1
787.7593,547.028442,1
787.8805,530.4448,1
788.4463,549.7379,1
788.488037,547.044739,1
788.55835,498.9384,1
788.604065,583.8555,1
788.6299,485.0753,1
788.788452,525.5027,1
788.8068,584.1328,1
788.969,546.968,1
789.256653,518.6133,1
789.4281,548.3822,1
790.294861,526.8032,1
790.4067,525.5223,1
790.778137,566.8219,1
791.084961,499.489716,1
791.136353,598.568054,1
791.2405,625.5366,1
791.3323,517.529358,1
791.4529,555.2886,1
791.5266,530.852661,1
791.672363,653.6708,1
791.698059,587.4208,1
791.739563,586.877869,1
791.7914,549.4775,1
791.9307,529.350464,1
792.0924,511.240631,1
792.09375,518.059265,1
792.2641,596.0386,1
792.2676,542.5447,1
792.371765,543.991638,1
792.4056,566.4117,1
792.788,634.4611,1
793.0286,599.1828,1
793.1745,608.4483,1
793.3013,594.8592,1
793.394958,551.4192,1
793.7786,514.261047,1
793.9854,585.5308,1
794.1343,579.187256,1
794.2696,519.623657,1
794.312866,658.791443,1
794.582,563.2862,1
794.629,523.433838,1
794.7067,595.489136,1
794.7226,450.728973,1
794.7545,575.1111,1
795.031555,550.138,1
795.197266,538.2459,1
795.2909,536.589661,1
795.397034,561.9393,1
795.556946,564.321533,1
795.7142,624.8493,1
795.8617,609.7303,1
795.878052,516.872,1
795.9225,599.4813,1
796.0096,548.437561,1
796.252747,536.44696,1
796.2739,472.369476,1
796.2894,519.3098,1
796.2907,511.845825,1
796.402161,515.43866,1
796.6622,512.3672,1
796.68335,515.3672,1
796.7445,599.5307,1
796.7997,526.576965,1
796.816,577.7038,1
796.871033,584.105347,1
796.9451,557.634644,1
796.9459,581.4335,1
797.135132,526.593933,1
797.148132,682.822144,1
797.2028,534.4373,1
797.3432,591.3297,1
797.3439,511.062073,1
797.3965,583.152954,1
797.753357,593.204163,1
797.9084,523.912842,1
797.9358,521.396057,1
797.964,587.7601,1
798.2823,542.532166,1
798.468262,517.138733,1
798.517334,574.1891,1
798.6991,526.0105,1
798.7438,631.91,1
798.789063,513.7003,1
798.862854,540.777344,1
798.925049,550.3597,1
798.9262,490.636383,1
798.9654,590.2904,1
798.9979,480.697266,1
799.0531,567.348938,1
799.0607,553.9,1
799.180359,564.019,1
799.211548,555.313232,1
799.3743,570.678833,1
799.409363,509.9983,1
799.5802,492.179321,1
799.680237,415.8496,1
799.688843,526.582764,1
799.701233,533.267761,1
799.74,539.0235,1
799.7682,514.1062,1
799.8775,509.7206,1
799.944,531.6496,1
799.99,499.231781,1
800.0836,586.253845,1
800.218933,453.691,1
800.2444,630.4991,1
800.3274,515.725,1
800.347656,600.219543,1
800.4378,491.3416,1
800.4657,460.2259,1
800.528,639.9055,1
800.542664,475.430023,1
800.6287,606.396,1
800.651733,510.5792,1
800.677734,565.982361,1
800.8611,479.630829,1
801.0336,574.5317,1
801.29834,592.997,1
801.409241,598.832031,1
801.466064,563.2113,1
801.608643,577.4964,1
801.687561,583.484,1
801.689453,527.999268,1
801.7274,514.5887,1
801.753357,559.8207,1
801.775,656.448059,1
801.797,497.251251,1
801.8212,498.245056,1
801.849,540.460449,1
801.8809,462.700684,1
801.9917,516.188,1
802.0275,613.149963,1
802.1101,552.2009,1
802.1294,483.832642,1
802.1297,457.413971,1
802.247559,534.7103,1
802.328735,527.5859,1
802.3712,624.043762,1
802.3923,598.7833,1
802.3924,563.700256,1
802.463,557.84845,1
802.520935,522.5195,1
802.5633,527.3729,1
802.618347,657.2697,1
802.9444,530.738,1
802.955933,615.2066,1
803.0857,540.0556,1
803.1323,516.954834,1
803.1595,503.452362,1
803.17865,546.551941,1
803.399048,490.691345,1
803.4102,708.4785,1
803.434631,578.0128,1
803.4816,614.816,1
803.5888,533.4808,1
803.6664,545.369263,1
803.749,618.147766,1
803.788269,564.2369,1
803.848145,569.971863,1
803.9112,562.007935,1
803.912,521.679443,1
803.914551,463.0537,1
803.9869,538.268555,1
804.0144,542.203857,1
804.0586,602.4609,1
804.3221,598.3538,1
804.3268,486.6155,1
804.559753,513.8767,1
804.749451,493.985565,1
804.829956,535.2391,1
804.9245,582.1,1
804.9801,575.493042,1
805.205933,524.5952,1
805.2738,568.203064,1
805.3138,528.088745,1
805.320435,654.0687,1
805.4045,583.4732,1
805.455,500.591461,1
805.4746,550.9478,1
805.489441,547.696167,1
805.5516,565.710632,1
805.642,488.4047,1
805.6446,602.0939,1
805.739868,488.4219,1
805.819641,562.0034,1
805.8313,650.6034,1
805.8632,526.7712,1
805.881836,527.798157,1
805.8999,567.221069,1
806.0555,500.676666,1
806.0761,550.0513,1
806.2496,582.032654,1
806.424,471.747375,1
806.4436,525.9043,1
806.4943,621.682251,1
806.514343,526.807556,1
806.564,591.4849,1
806.5666,584.3361,1
806.684448,520.373,1
806.712341,540.167664,1
806.8618,528.1005,1
806.9279,565.2959,1
806.9793,455.9836,1
807.065735,540.7956,1
807.079346,565.6603,1
807.098,540.815735,1
807.2501,566.5035,1
807.3104,600.0599,1
807.3607,574.8412,1
807.4391,572.489136,1
807.5074,572.0047,1
807.5599,579.3899,1
807.5661,544.6278,1
807.636536,527.5792,1
807.744,550.685,1
807.8302,515.7736,1
807.837646,537.3574,1
807.852966,580.9982,1
808.0379,578.0855,1
808.0978,603.4786,1
808.1283,543.673645,1
808.2273,563.983948,1
808.2649,511.7924,1
808.305969,465.662628,1
808.3242,657.593567,1
808.4253,669.8537,1
808.46814,519.059,1
808.5294,572.220154,1
808.5686,537.492065,1
808.739563,620.9486,1
808.8845,637.769531,1
808.929,506.9054,1
809.0065,520.3399,1
809.128235,538.5727,1
809.1926,547.9332,1
809.197754,520.3906,1
809.261047,602.5394,1
809.341064,514.609253,1
809.3417,521.863342,1
809.428162,558.3484,1
809.454,527.055,1
809.4993,524.777954,1
809.506958,537.459167,1
809.54895,552.4638,1
809.5542,576.4124,1
809.5854,539.750244,1
809.607666,478.583038,1
809.773,522.7819,1
809.9297,572.8212,1
810.0075,558.1872,1
810.1758,544.985,1
810.2063,629.9698,1
810.2459,556.36615,1
810.2461,614.1421,1
810.2575,551.431946,1
810.325562,554.056641,1
810.3379,548.4572,1
810.3446,624.676636,1
810.4554,510.7996,1
810.498047,613.990234,1
810.5004,568.2831,1
810.5957,533.8073,1
810.6403,546.9489,1
810.795959,673.827942,1
810.8593,549.7449,1
811.023254,649.6538,1
811.085266,503.3934,1
811.1856,520.752563,1
811.3262,495.098328,1
811.5675,598.4384,1
811.6285,567.203735,1
811.639,554.048157,1
811.752136,576.3873,1
811.828247,527.004761,1
811.864136,622.0954,1
812.0267,476.5739,1
812.049561,595.7807,1
812.101257,474.664948,1
812.1783,576.773132,1
812.3515,564.3704,1
812.3547,542.3392,1
812.5924,579.765564,1
812.703552,530.8925,1
812.7487,558.492737,1
813.207458,502.74707,1
813.2172,539.871765,1
813.2409,572.7686,1
813.42926,604.954651,1
813.4733,503.83847,1
813.689941,592.350647,1
813.7628,603.9058,1
813.837036,609.354736,1
814.0023,568.704346,1
814.180237,558.8102,1
814.1992,508.30896,1
814.2447,574.1734,1
814.36084,546.586,1
814.4136,620.494751,1
814.4894,498.399933,1
814.50415,499.591,1
814.521851,593.1623,1
814.537,601.53064,1
814.591248,499.140259,1
814.682861,638.8649,1
814.780762,477.6932,1
814.8369,531.1067,1
814.9832,514.140747,1
815.103333,572.260864,1
815.1653,609.7406,1
815.2392,592.9098,1
815.335938,586.18866,1
815.4092,566.0904,1
815.4231,518.3537,1
815.520569,611.6043,1
815.556335,554.99646,1
815.6364,581.761841,1
815.6717,530.50415,1
815.6955,519.216431,1
815.698853,560.7191,1
815.7034,602.777954,1
815.72,541.2825,1
815.770569,548.812439,1
815.890869,594.7179,1
815.90094,475.4027,1
815.928345,622.1279,1
815.9635,598.118835,1
816.046143,614.9525,1
816.154236,475.338043,1
816.2124,537.3104,1
816.232544,566.5127,1
816.3384,526.675354,1
816.6562,493.803162,1
816.748352,580.7342,1
