Ch1 Amplitude,Ch2 Amplitude,Cluster
449.271576,585.2924,1
457.3352,1030.2135,1
481.545715,923.391663,1
483.471436,746.244446,1
487.2779,1046.676,1
494.373871,862.4309,1
497.9684,631.2228,1
519.220764,274.892151,1
520.159,979.300659,1
524.0839,1132.77661,1
528.964233,995.2048,1
535.0452,812.3423,1
536.04834,883.039,1
539.842834,1014.71783,1
541.7304,1017.15515,1
542.561951,1053.285,1
542.836365,955.788635,1
543.8103,968.695251,1
548.8907,981.7025,1
550.012268,883.9512,1
551.0853,988.494934,1
552.2517,969.5304,1
554.663,827.3001,1
555.2792,995.1609,1
556.100464,897.836,1
556.2237,1003.77014,1
556.437866,976.7863,1
557.093262,992.0245,1
561.4354,1053.45239,1
562.1384,966.3223,1
562.206848,898.2032,1
562.83905,974.922546,1
562.871338,1131.64612,1
562.9628,1001.45557,1
563.188538,1044.40479,1
563.2982,901.2247,1
563.7068,965.9853,1
564.375549,1014.26624,1
564.679138,961.585144,1
565.0684,915.339844,1
566.220764,1057.41711,1
566.9898,892.446045,1
567.346863,893.4703,1
568.4769,1015.9231,1
569.147644,1027.13977,1
569.67,937.866,1
569.9028,1083.85791,1
571.835266,1013.77917,1
572.4405,836.82074,1
574.380737,898.7213,1
575.0003,851.420532,1
575.475342,932.7726,1
576.3578,1039.53564,1
577.0273,1083.84766,1
577.3127,798.2718,1
577.343567,1043.43494,1
578.276367,903.641235,1
578.5471,1050.82947,1
578.8256,959.13855,1
579.149,822.2184,1
579.5704,1008.63037,1
579.803955,863.5039,1
579.924133,975.9788,1
580.0697,1060.51917,1
580.434265,856.5012,1
580.46936,891.0615,1
580.5876,888.4378,1
580.812134,799.071838,1
581.1283,880.9439,1
581.425842,891.3489,1
581.5239,807.3614,1
581.534058,845.202148,1
582.373352,1012.08386,1
582.525452,1101.72742,1
582.697,939.2466,1
582.7877,1094.45093,1
582.8404,940.632263,1
582.941467,908.818848,1
583.2497,1026.17944,1
583.4541,947.881,1
583.4953,861.186,1
584.149658,878.735168,1
584.4798,1138.07,1
584.941,841.5117,1
585.1271,1089.73682,1
585.192749,1020.82404,1
585.5067,1091.98889,1
585.541443,798.8212,1
585.6703,959.714,1
586.8223,939.1611,1
586.8706,924.7813,1
587.407837,931.475464,1
587.6004,989.08374,1
587.7774,945.52,1
587.8828,993.9194,1
588.6376,1052.94312,1
589.180969,1143.54614,1
589.55,912.6288,1
589.7011,957.6318,1
589.7305,959.4467,1
590.243835,1037.462,1
590.47876,949.325,1
590.735962,952.7362,1
590.945435,836.1916,1
591.2841,963.888733,1
591.2874,823.913269,1
591.723755,1007.791,1
591.9739,807.6425,1
592.0911,1039.31738,1
592.1554,841.6839,1
592.3933,937.039551,1
593.0915,997.3374,1
594.812561,1002.68237,1
594.874939,995.970032,1
594.8977,931.489746,1
595.928467,1029.14783,1
595.930542,914.149658,1
596.084167,1027.469,1
596.604065,920.497864,1
596.770935,986.0508,1
596.9622,934.792542,1
597.147644,1055.97632,1
597.5187,974.9853,1
597.547363,915.440735,1
598.009644,951.394,1
598.357056,886.9932,1
598.6269,1020.02032,1
598.7216,956.358643,1
598.752869,767.352234,1
598.7883,1069.16235,1
598.935669,860.8948,1
598.9661,828.1858,1
599.3906,1013.65668,1
599.4288,995.672546,1
599.5918,1034.20813,1
599.726868,986.178162,1
599.7937,1034.60034,1
599.958557,950.8101,1
600.006042,1019.34833,1
600.1767,993.093445,1
600.219849,849.956543,1
600.264954,893.5685,1
600.314758,904.8193,1
600.4617,848.9967,1
600.505554,913.743469,1
601.329163,999.9087,1
601.4658,877.0212,1
601.4766,921.062866,1
601.5722,921.110962,1
602.0825,988.7037,1
602.158447,867.894836,1
602.736938,938.4755,1
602.919434,983.609436,1
603.056,1004.73346,1
603.2524,1062.89478,1
603.568848,946.4791,1
603.587,903.6393,1
603.616333,1041.37976,1
603.8462,939.4018,1
